,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9376.805053878812
Return [%],-6.2319494612118795
Return (Ann.) [%],-1.0146408393276851
Volatility (Ann.) [%],3.2576236526726774
Sharpe Ratio,-0.31146656198153383
Sortino Ratio,-0.4143507261157651
Max. Drawdown [%],-12.387827195900314
# Trades,1378
Win Rate [%],57.25689404934688
Profit Factor,1.339867521261475
Expectancy [%],0.40006840250482983
