,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9675.027576705963
Return [%],-3.2497242329403706
Return (Ann.) [%],-0.5222369195213239
Volatility (Ann.) [%],1.1364144493620898
Sharpe Ratio,-0.45954794029103924
Sortino Ratio,-0.6068439236797863
Max. Drawdown [%],-4.027538089842619
# Trades,894
Win Rate [%],54.69798657718121
Profit Factor,1.140697349802751
Expectancy [%],0.18065304994608444
