,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9476.283739089991
Return [%],-5.237162609100087
Return (Ann.) [%],-0.8489421112487516
Volatility (Ann.) [%],0.3063223490582607
Sharpe Ratio,-2.771401152605055
Sortino Ratio,-3.335664596047888
Max. Drawdown [%],-5.301545896942628
# Trades,1104
Win Rate [%],51.81159420289855
Profit Factor,0.9943440540692252
Expectancy [%],-0.0038144918541363963
