,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],10527.28775610354
Return [%],5.272877561035402
Return (Ann.) [%],0.8177390799717354
Volatility (Ann.) [%],1.7066807992759805
Sharpe Ratio,0.47914002449587656
Sortino Ratio,0.740858094576974
Max. Drawdown [%],-1.9942839109631794
# Trades,278
Win Rate [%],62.23021582733813
Profit Factor,2.0876104873482255
Expectancy [%],1.1391194913486546
