,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9444.55683467869
Return [%],-5.554431653213105
Return (Ann.) [%],-0.9016290580225239
Volatility (Ann.) [%],0.36469932849649356
Sharpe Ratio,-2.4722531344918357
Sortino Ratio,-3.074062837260697
Max. Drawdown [%],-5.653561688344388
# Trades,1502
Win Rate [%],54.12782956058588
Profit Factor,1.1358487687363497
Expectancy [%],0.08920002187263344
