,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9904.789240501377
Return [%],-0.952107594986228
Return (Ann.) [%],-0.15150814009008418
Volatility (Ann.) [%],0.17844004691498885
Sharpe Ratio,-0.8490702771573727
Sortino Ratio,-1.109659730982323
Max. Drawdown [%],-1.0832454926302693
# Trades,314
Win Rate [%],53.503184713375795
Profit Factor,1.176069144245738
Expectancy [%],0.14126039106715543
