,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9100.771704116836
Return [%],-8.992282958831638
Return (Ann.) [%],-1.4822955273706029
Volatility (Ann.) [%],0.5453253541941786
Sharpe Ratio,-2.7181856041903187
Sortino Ratio,-3.150037146832736
Max. Drawdown [%],-9.019516607513289
# Trades,930
Win Rate [%],52.68817204301075
Profit Factor,1.1202554588088702
Expectancy [%],0.06626197718156847
