,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9585.139205581714
Return [%],-4.148607944182859
Return (Ann.) [%],-0.6692936274313888
Volatility (Ann.) [%],0.26493214590345754
Sharpe Ratio,-2.5262831928114995
Sortino Ratio,-3.013697587994355
Max. Drawdown [%],-4.148607944182858
# Trades,896
Win Rate [%],52.00892857142857
Profit Factor,1.0063734298251672
Expectancy [%],0.00407909848775384
