,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9625.623823219317
Return [%],-3.7437617678068276
Return (Ann.) [%],-0.6029180871137241
Volatility (Ann.) [%],0.2691054612962121
Sharpe Ratio,-2.2404528106178967
Sortino Ratio,-2.705035582092881
Max. Drawdown [%],-3.809856561202818
# Trades,857
Win Rate [%],54.14235705950992
Profit Factor,1.0258302051439627
Expectancy [%],0.017194098339450632
