,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9882.153912719752
Return [%],-1.1784608728024795
Return (Ann.) [%],-0.18770779706381857
Volatility (Ann.) [%],0.4036919057109211
Sharpe Ratio,-0.46497785664851515
Sortino Ratio,-0.6537210773397655
Max. Drawdown [%],-1.9340381657055872
# Trades,278
Win Rate [%],56.83453237410072
Profit Factor,1.4918719522000636
Expectancy [%],0.3372355345679769
