,0
Start,2019-01-02 00:00:00
End,2025-04-28 00:00:00
Duration,2308 days 00:00:00
Equity Final [$],9888.571849502523
Return [%],-1.1142815049747696
Return (Ann.) [%],-0.1775483660705568
Volatility (Ann.) [%],1.4189480691792948
Sharpe Ratio,-0.12512675405608675
Sortino Ratio,-0.168576902434492
Max. Drawdown [%],-4.5611554096957825
# Trades,1076
Win Rate [%],61.152416356877325
Profit Factor,1.495012571233031
Expectancy [%],0.5808961295199749
