,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9080.88347589114
Return [%],-9.191165241088601
Return (Ann.) [%],-1.5164490306001976
Volatility (Ann.) [%],0.5290638435136237
Sharpe Ratio,-2.8662874040477653
Sortino Ratio,-3.297727452038788
Max. Drawdown [%],-9.387468037886226
# Trades,850
Win Rate [%],52.588235294117645
Profit Factor,0.9974479677796633
Expectancy [%],-0.0015114813221499416
