,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],8819.112015624984
Return [%],-11.808879843750164
Return (Ann.) [%],-1.9719519504225125
Volatility (Ann.) [%],0.5503174617869008
Sharpe Ratio,-3.5832988908247847
Sortino Ratio,-3.985652184187376
Max. Drawdown [%],-11.865920530631913
# Trades,980
Win Rate [%],49.183673469387756
Profit Factor,0.9276024244923188
Expectancy [%],-0.04175509015042213
