,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9569.007724319446
Return [%],-4.309922756805536
Return (Ann.) [%],-0.6958073375663343
Volatility (Ann.) [%],1.2093970056993613
Sharpe Ratio,-0.5753340997929525
Sortino Ratio,-0.7268248734638467
Max. Drawdown [%],-5.034108937964222
# Trades,590
Win Rate [%],52.20338983050847
Profit Factor,1.2236831578129401
Expectancy [%],0.20355100242411764
