,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],10037.505274902343
Return [%],0.37505274902343444
Return (Ann.) [%],0.05934873478530278
Volatility (Ann.) [%],0.9053506936856198
Sharpe Ratio,0.06555331011422569
Sortino Ratio,0.09982260352225247
Max. Drawdown [%],-1.9223432790444583
# Trades,164
Win Rate [%],59.756097560975604
Profit Factor,1.6345477344776187
Expectancy [%],0.6623584112363732
