,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9613.454152679496
Return [%],-3.865458473205035
Return (Ann.) [%],-0.6224555711790702
Volatility (Ann.) [%],0.2861571424609807
Sharpe Ratio,-2.1752229066375515
Sortino Ratio,-2.635039436627465
Max. Drawdown [%],-3.877772880398722
# Trades,1022
Win Rate [%],54.696673189823876
Profit Factor,1.1545004567384503
Expectancy [%],0.08956465655943167
