,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9884.914027664172
Return [%],-1.1508597233582805
Return (Ann.) [%],-0.1832899368610752
Volatility (Ann.) [%],0.266553523542992
Sharpe Ratio,-0.6876290150841419
Sortino Ratio,-1.0359373451459064
Max. Drawdown [%],-1.6924844631503677
# Trades,164
Win Rate [%],50.609756097560975
Profit Factor,1.2917093441233711
Expectancy [%],0.17274745989747145
