,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],8740.92189628603
Return [%],-12.590781037139696
Return (Ann.) [%],-2.1089029235561108
Volatility (Ann.) [%],0.7860187171992996
Sharpe Ratio,-2.6830187086007853
Sortino Ratio,-3.342090861198817
Max. Drawdown [%],-13.138906625680368
# Trades,1575
Win Rate [%],52.95238095238095
Profit Factor,1.2055124781266744
Expectancy [%],0.11982142162627472
