,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9805.5186767731
Return [%],-1.9448132322690073
Return (Ann.) [%],-0.31059229615095774
Volatility (Ann.) [%],0.5398194033724755
Sharpe Ratio,-0.5753633422781007
Sortino Ratio,-0.7476022953338247
Max. Drawdown [%],-2.012684716905455
# Trades,545
Win Rate [%],51.00917431192661
Profit Factor,1.1389423042743112
Expectancy [%],0.14672141311268097
