,0
Return [%],-2.293429986282259
Return (Ann.) [%],-0.37785183780395415
Volatility (Ann.) [%],2.000254674838971
Sharpe Ratio,-0.16228082816725822
Sortino Ratio,-0.19907116987764034
Max. Drawdown [%],-5.922230128012883
# Trades,677.7
Win Rate [%],57.6776214383108
Profit Factor,1.4196121560588932
Expectancy [%],0.4524462935617394
