,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9784.641113876345
Return [%],-2.153588861236549
Return (Ann.) [%],-0.34707278409900066
Volatility (Ann.) [%],1.552309383353584
Sharpe Ratio,-0.22358480069816383
Sortino Ratio,-0.31429243695856884
Max. Drawdown [%],-3.781235025162677
# Trades,349
Win Rate [%],56.73352435530086
Profit Factor,1.2459174697607591
Expectancy [%],0.2980466424986964
