,0
Return [%],-1.7815504934437338
Return (Ann.) [%],-0.28584771233249134
Volatility (Ann.) [%],0.8927812157987923
Sharpe Ratio,-0.3460014513251146
Sortino Ratio,-0.45865978697448323
Max. Drawdown [%],-2.950414667053598
# Trades,595.5555555555555
Win Rate [%],53.54439531842957
Profit Factor,1.1149748572518787
Expectancy [%],0.12156699852123953
