,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],10056.201528472902
Return [%],0.5620152847290228
Return (Ann.) [%],0.08886421027411995
Volatility (Ann.) [%],0.49277399852832227
Sharpe Ratio,0.1803346169633836
Sortino Ratio,0.2757208442403038
Max. Drawdown [%],-1.2520364931898897
# Trades,164
Win Rate [%],64.02439024390245
Profit Factor,1.989702146961977
Expectancy [%],1.000833014345626
