,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9625.515738998389
Return [%],-3.744842610016112
Return (Ann.) [%],-0.6027170589155473
Volatility (Ann.) [%],2.742798749843368
Sharpe Ratio,-0.21974527257968396
Sortino Ratio,-0.2909676889792332
Max. Drawdown [%],-6.574048119770525
# Trades,1082
Win Rate [%],57.85582255083179
Profit Factor,1.3433288429492152
Expectancy [%],0.3763899086565308
