,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9141.550401298486
Return [%],-8.584495987015144
Return (Ann.) [%],-1.411581872281853
Volatility (Ann.) [%],0.4537332465746083
Sharpe Ratio,-3.11103910268507
Sortino Ratio,-3.829506671189443
Max. Drawdown [%],-8.739596711075803
# Trades,1575
Win Rate [%],51.746031746031754
Profit Factor,1.0545680153749502
Expectancy [%],0.03689218020919474
