,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],8947.159624435399
Return [%],-10.528403755646014
Return (Ann.) [%],-1.7466491205521462
Volatility (Ann.) [%],0.5944723127028465
Sharpe Ratio,-2.9381504962119704
Sortino Ratio,-3.3423044659959347
Max. Drawdown [%],-10.553418651011448
# Trades,1082
Win Rate [%],53.23475046210721
Profit Factor,1.092507599795234
Expectancy [%],0.05141361766616987
