,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],10277.9206962433
Return [%],2.779206962433
Return (Ann.) [%],0.43513919598268114
Volatility (Ann.) [%],1.43570298901335
Sharpe Ratio,0.3030844118265153
Sortino Ratio,0.4402304993387379
Max. Drawdown [%],-2.5231834536368236
# Trades,1183
Win Rate [%],60.10143702451395
Profit Factor,1.5689040514120831
Expectancy [%],0.6819218863298279
