,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9901.162016632075
Return [%],-0.9883798336792461
Return (Ann.) [%],-0.15720551464730725
Volatility (Ann.) [%],0.14574804234243213
Sharpe Ratio,-1.0786115005095986
Sortino Ratio,-1.4758862927103071
Max. Drawdown [%],-1.037994016164745
# Trades,210
Win Rate [%],50.0
Profit Factor,0.898555819231021
Expectancy [%],-0.08308142091265429
