,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)"
0,1,55,56,45.76481246948242,45.21146774291992,,,-0.5533447265625,-0.01209105198303806,2019-03-22,2019-03-25,3 days,,26.66666666666667,37.5
1,1,59,60,45.20668029785156,45.50131607055664,,,0.2946357727050781,0.0065175272938384765,2019-03-28,2019-03-29,1 days,,28.57142857142857,19.04761904761905
2,1,60,61,45.50131607055664,45.81032943725586,,,0.30901336669921875,0.006791306128817176,2019-03-29,2019-04-01,3 days,,19.04761904761905,33.33333333333333
3,1,80,81,49.013023376464844,48.06922149658203,,,-0.9438018798828125,-0.019256144895073102,2019-04-29,2019-04-30,1 days,,22.222222222222214,25.0
4,1,81,82,48.06922149658203,50.42871856689453,,,2.3594970703125,0.049085402194006145,2019-04-30,2019-05-01,1 days,,25.0,20.0
5,1,82,83,50.42871856689453,50.10054016113281,,,-0.32817840576171875,-0.006507768095006861,2019-05-01,2019-05-02,1 days,,20.0,50.0
6,1,100,101,42.8582763671875,42.65387725830078,,,-0.20439910888671875,-0.004769186402540648,2019-05-28,2019-05-29,1 days,,26.66666666666667,26.66666666666667
7,1,101,102,42.65387725830078,42.8751106262207,,,0.22123336791992188,0.00518671178660246,2019-05-29,2019-05-30,1 days,,26.66666666666667,26.66666666666667
8,1,102,103,42.8751106262207,42.0984001159668,,,-0.7767105102539062,-0.01811565029009865,2019-05-30,2019-05-31,1 days,,26.66666666666667,20.0
9,1,103,104,42.0984001159668,41.67277145385742,,,-0.425628662109375,-0.010110328680826619,2019-05-31,2019-06-03,3 days,,20.0,21.05263157894737
10,1,104,105,41.67277145385742,43.197330474853516,,,1.5245590209960938,0.036584056394813436,2019-06-03,2019-06-04,1 days,,21.05263157894737,15.0
11,1,105,106,43.197330474853516,43.894691467285156,,,0.6973609924316406,0.016143613153076553,2019-06-04,2019-06-05,1 days,,15.0,13.63636363636364
12,1,106,107,43.894691467285156,44.53913116455078,,,0.644439697265625,0.014681495090264507,2019-06-05,2019-06-06,1 days,,13.63636363636364,8.695652173913047
13,1,107,108,44.53913116455078,45.724632263183594,,,1.1855010986328125,0.026617068353959494,2019-06-06,2019-06-07,1 days,,8.695652173913047,6.896551724137922
