,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9372.184185768092
Return [%],-6.27815814231908
Return (Ann.) [%],-1.0217342704018861
Volatility (Ann.) [%],0.4156929365843426
Sharpe Ratio,-2.4579062583965268
Sortino Ratio,-2.951675543296858
Max. Drawdown [%],-6.414098105087573
# Trades,1500
Win Rate [%],54.93333333333334
Profit Factor,1.2184266573674665
Expectancy [%],0.13313253322078525
