,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9882.153875259402
Return [%],-1.178461247405976
Return (Ann.) [%],-0.1875899867065267
Volatility (Ann.) [%],0.4035653457882471
Sharpe Ratio,-0.46483175194372656
Sortino Ratio,-0.653516483854285
Max. Drawdown [%],-1.9340381580196797
# Trades,278
Win Rate [%],56.83453237410072
Profit Factor,1.4918713824222982
Expectancy [%],0.3372353122989057
