,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9474.649996048
Return [%],-5.253500039520004
Return (Ann.) [%],-0.8511185327057524
Volatility (Ann.) [%],0.3062793569766139
Sharpe Ratio,-2.7788961721332726
Sortino Ratio,-3.3438708276595763
Max. Drawdown [%],-5.301545896942628
# Trades,1105
Win Rate [%],51.76470588235295
Profit Factor,0.9939700212121612
Expectancy [%],-0.0040645963010485925
