,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],8466.150162872334
Return [%],-15.338498371276653
Return (Ann.) [%],-2.602880764933291
Volatility (Ann.) [%],0.750769785115652
Sharpe Ratio,-3.4669492786424954
Sortino Ratio,-3.9024662350373256
Max. Drawdown [%],-15.60718033399664
# Trades,1504
Win Rate [%],52.52659574468085
Profit Factor,1.0759542922124308
Expectancy [%],0.045931294717253476
