,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9700.685391052266
Return [%],-2.993146089477341
Return (Ann.) [%],-0.4841168098975279
Volatility (Ann.) [%],0.40526340906720065
Sharpe Ratio,-1.19457320613234
Sortino Ratio,-1.525595753639241
Max. Drawdown [%],-3.3474133955793683
# Trades,342
Win Rate [%],55.55555555555556
Profit Factor,1.1522368311337063
Expectancy [%],0.1022986004109912
