,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9616.279835571333
Return [%],-3.8372016442866697
Return (Ann.) [%],-0.6178295365981912
Volatility (Ann.) [%],0.30212856885571693
Sharpe Ratio,-2.044922593510973
Sortino Ratio,-2.3418828782128793
Max. Drawdown [%],-3.870455720113586
# Trades,335
Win Rate [%],50.44776119402985
Profit Factor,0.9942273837543265
Expectancy [%],-0.0029452598615255336
