,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9489.832161132774
Return [%],-5.101678388672262
Return (Ann.) [%],-0.8259709607226218
Volatility (Ann.) [%],1.7755521065596032
Sharpe Ratio,-0.46519105672604766
Sortino Ratio,-0.6426585019933113
Max. Drawdown [%],-6.664833594895447
# Trades,1191
Win Rate [%],52.22502099076406
Profit Factor,1.0833918227095911
Expectancy [%],0.12055701181727262
