,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9853.745457336421
Return [%],-1.4625454266357882
Return (Ann.) [%],-0.2350106202944846
Volatility (Ann.) [%],0.24404745052928814
Sharpe Ratio,-0.9629710115176187
Sortino Ratio,-1.2984134412059791
Max. Drawdown [%],-1.7782117413069343
# Trades,342
Win Rate [%],54.385964912280706
Profit Factor,1.2723150065687419
Expectancy [%],0.18037376223299526
