,0
Start,2019-01-02 00:00:00
End,2025-04-29 00:00:00
Duration,2309 days 00:00:00
Equity Final [$],9863.083744461052
Return [%],-1.3691625553894846
Return (Ann.) [%],-0.21991799715900262
Volatility (Ann.) [%],0.21756162469758977
Sharpe Ratio,-1.0108308276548688
Sortino Ratio,-1.399060453862515
Max. Drawdown [%],-1.68109492177696
# Trades,350
Win Rate [%],52.85714285714286
Profit Factor,1.2675967615142418
Expectancy [%],0.17983561684299007
