,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)"
0,1,15,20,53.942108154296875,56.026641845703125,,,2.08453369140625,0.03864390478480395,2019-01-24,2019-01-31,7 days,,18.064516129032313,40.00000000000002
1,1,16,21,54.813438415527344,55.66487121582031,,,0.8514328002929688,0.015533285721622825,2019-01-25,2019-02-01,7 days,,22.04724409448825,35.86956521739134
2,1,23,28,57.319454193115234,56.11073684692383,,,-1.2087173461914062,-0.021087384086371674,2019-02-05,2019-02-12,7 days,,29.16666666666673,37.500000000000036
3,1,34,39,54.94779586791992,56.05948257446289,,,1.1116867065429688,0.020231688805410375,2019-02-21,2019-02-28,7 days,,29.629629629629633,17.543859649122766
4,1,39,44,56.05948257446289,57.26870346069336,,,1.2092208862304688,0.021570318360043306,2019-02-28,2019-03-07,7 days,,17.543859649122766,44.06779661016945
5,1,40,45,57.15275573730469,57.224910736083984,,,0.07215499877929688,0.0012624937826435367,2019-03-01,2019-03-08,7 days,,11.666666666666572,54.83870967741933
6,1,41,46,57.39659118652344,58.68244552612305,,,1.2858543395996094,0.022402973992321717,2019-03-04,2019-03-11,7 days,,18.333333333333258,50.746268656716396
7,1,42,47,58.18133544921875,59.577659606933594,,,1.3963241577148438,0.02399952058394339,2019-03-05,2019-03-12,7 days,,23.999999999999986,50.0
8,1,69,74,60.19172668457031,61.77814483642578,,,1.5864181518554688,0.02635608312366511,2019-04-11,2019-04-18,7 days,,25.99999999999997,24.0
9,1,70,75,60.84560012817383,62.38971710205078,,,1.5441169738769531,0.025377627480445586,2019-04-12,2019-04-22,10 days,,5.8823529411765065,26.66666666666667
10,1,71,76,61.03469467163086,63.227210998535156,,,2.192516326904297,0.035922459163597376,2019-04-15,2019-04-23,8 days,,6.382978723404307,24.44444444444443
11,1,72,77,61.30241775512695,62.702720642089844,,,1.4003028869628906,0.02284253930336666,2019-04-16,2019-04-24,8 days,,5.8823529411765065,29.2682926829268
12,1,73,78,61.71195983886719,63.065486907958984,,,1.3535270690917969,0.02193297818811657,2019-04-17,2019-04-25,8 days,,11.320754716981128,32.55813953488371
13,1,74,79,61.77814483642578,63.56708908081055,,,1.7889442443847656,0.028957558520436022,2019-04-18,2019-04-26,8 days,,24.0,37.49999999999996
14,1,75,80,62.38971710205078,64.50162506103516,,,2.111907958984375,0.03385025701478872,2019-04-22,2019-04-29,7 days,,26.66666666666667,36.58536585365851
15,1,76,81,63.227210998535156,59.662757873535156,,,-3.564453125,-0.056375302163534924,2019-04-23,2019-04-30,7 days,,24.44444444444443,33.3333333333333
16,1,77,82,62.702720642089844,58.38685607910156,,,-4.315864562988281,-0.0688305789412782,2019-04-24,2019-05-01,7 days,,29.2682926829268,31.707317073170685
17,1,86,91,58.662540435791016,55.975379943847656,,,-2.6871604919433594,-0.045807093794115294,2019-05-07,2019-05-14,7 days,,80.48780487804883,77.77777777777776
18,1,90,95,56.55908966064453,56.96067428588867,,,0.4015846252441406,0.007100266776810749,2019-05-13,2019-05-20,7 days,,86.36363636363637,69.87951807228907
19,1,117,122,55.39516067504883,53.57535934448242,,,-1.8198013305664062,-0.03285126910708802,2019-06-20,2019-06-27,7 days,,18.888888888888957,31.578947368421055
20,1,118,123,56.00076675415039,53.882389068603516,,,-2.118377685546875,-0.03782765501848906,2019-06-21,2019-06-28,7 days,,6.896551724137979,37.5
21,1,119,124,55.5693244934082,54.73830032348633,,,-0.831024169921875,-0.014954728665460992,2019-06-24,2019-07-01,7 days,,14.6666666666667,34.782608695652186
22,1,120,125,54.12025833129883,55.36530303955078,,,1.2450447082519531,0.02300515087401056,2019-06-25,2019-07-02,7 days,,25.316455696202524,37.500000000000036
23,1,121,126,53.75897979736328,55.88233184814453,,,2.12335205078125,0.039497625490381605,2019-06-26,2019-07-03,7 days,,25.97402597402599,34.722222222222186
24,1,170,175,60.32110595703125,61.454689025878906,,,1.1335830688476562,0.01879247820249086,2019-09-05,2019-09-12,7 days,,25.80645161290326,31.325301204819283
25,1,171,176,60.02900695800781,61.706485748291016,,,1.6774787902832031,0.0279444701035394,2019-09-06,2019-09-13,7 days,,26.66666666666667,22.368421052631618
