,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)"
0,1,15,20,99.89837646484375,98.23342895507812,,,-1.664947509765625,-0.01666641209481068,2019-01-24,2019-01-31,7 days,,25.43809985384901,34.944237654627685
1,1,16,21,100.81082153320312,96.68132019042969,,,-4.1295013427734375,-0.040962877595569824,2019-01-25,2019-02-01,7 days,,28.49905182178381,36.27342587233068
2,1,27,32,99.00475311279297,101.75151062011719,,,2.7467575073242188,0.02774369331737958,2019-02-11,2019-02-19,8 days,,29.494611068374425,21.70922821504928
3,1,28,33,100.54741668701172,101.22247314453125,,,0.6750564575195312,0.006713812047711487,2019-02-12,2019-02-20,8 days,,27.532868577467354,29.155668374893253
4,1,31,36,101.79853820800781,105.41683197021484,,,3.6182937622070312,0.03554367111651113,2019-02-15,2019-02-25,10 days,,21.939274945917973,38.8023855801643
5,1,32,37,101.75151062011719,106.14425659179688,,,4.3927459716796875,0.04317130964354643,2019-02-19,2019-02-26,7 days,,21.70922821504928,41.943132514001725
6,1,33,38,101.22247314453125,105.96475219726562,,,4.742279052734375,0.046850061112052366,2019-02-20,2019-02-27,7 days,,29.155668374893253,37.672809591594294
7,1,39,44,105.83251190185547,104.2832260131836,,,-1.549285888671875,-0.014639035404438117,2019-02-28,2019-03-07,7 days,,26.355601137386415,52.73250085400937
8,1,40,45,106.3048324584961,104.39659881591797,,,-1.908233642578125,-0.017950582287245886,2019-03-01,2019-03-08,7 days,,25.802458408597104,57.411273943646414
9,1,69,74,113.67335510253906,116.54515838623047,,,2.8718032836914062,0.02526364495092892,2019-04-11,2019-04-18,7 days,,28.3173826700625,37.729546404745506
10,1,70,75,114.25907135009766,116.9135971069336,,,2.6545257568359375,0.02323251646866864,2019-04-12,2019-04-22,10 days,,26.03774413301626,45.45454960275754
11,1,117,122,129.8528289794922,127.19792938232422,,,-2.6548995971679688,-0.020445450576877744,2019-06-20,2019-06-27,7 days,,22.37163637448947,51.236742924617324
12,1,118,123,129.8717803955078,127.01776885986328,,,-2.8540115356445312,-0.02197560953544342,2019-06-21,2019-06-28,7 days,,17.101841686613724,48.141898912522024
13,1,125,130,129.50198364257812,130.70623779296875,,,1.204254150390625,0.009299117407454816,2019-07-02,2019-07-10,8 days,,25.597283103174945,37.821181324691395
14,1,126,131,130.33641052246094,131.2276611328125,,,0.8912506103515625,0.006838078529084246,2019-07-03,2019-07-11,8 days,,26.84964912089032,39.492389777543174
15,1,134,139,129.97613525390625,132.07156372070312,,,2.095428466796875,0.01612164004340877,2019-07-16,2019-07-23,7 days,,26.24277522925665,48.749993497677366
16,1,176,181,130.63722229003906,132.65403747558594,,,2.016815185546875,0.015438288951591161,2019-09-13,2019-09-20,7 days,,29.533682340851144,36.53531755924678
17,1,178,183,130.70384216308594,130.69432067871094,,,-0.009521484375,-7.284777721472402e-05,2019-09-17,2019-09-24,7 days,,29.65416373745856,45.71428996069874
18,1,182,187,132.36866760253906,132.26400756835938,,,-0.1046600341796875,-0.0007906707537009838,2019-09-23,2019-09-30,7 days,,29.734368781610357,51.90082928626273
19,1,206,211,133.8812713623047,136.72573852539062,,,2.8444671630859375,0.021246191749915155,2019-10-25,2019-11-01,7 days,,28.264337231350126,38.061227429066115
20,1,207,212,137.17288208007812,137.51535034179688,,,0.34246826171875,0.002496617819248259,2019-10-28,2019-11-04,7 days,,21.172353558014436,46.420319205521174
21,1,208,213,135.87905883789062,137.42977905273438,,,1.55072021484375,0.011412503354868209,2019-10-29,2019-11-05,7 days,,29.139072967184944,47.15262043121708
22,1,209,214,137.57241821289062,137.04922485351562,,,-0.523193359375,-0.0038030396366615093,2019-10-30,2019-11-06,7 days,,29.473681328609686,44.90239423939415
23,1,288,293,160.87303161621094,157.4654541015625,,,-3.4075775146484375,-0.021181782181974307,2020-02-25,2020-03-03,7 days,,84.2592614716484,73.21217717442887
24,1,289,294,162.8831024169922,163.24685668945312,,,0.3637542724609375,0.0022332228884596184,2020-02-26,2020-03-04,7 days,,81.3093937924565,66.6523390139034
25,1,290,295,151.40652465820312,159.15008544921875,,,7.743560791015625,0.05114416838043501,2020-02-27,2020-03-05,7 days,,88.35314018228424,71.24860853327394
26,1,291,296,155.07254028320312,154.65133666992188,,,-0.42120361328125,-0.0027161714931090986,2020-02-28,2020-03-06,7 days,,88.77984911544138,73.21555560229761
27,1,316,321,147.24281311035156,158.4226531982422,,,11.179840087890625,0.07592791696740986,2020-04-03,2020-04-13,10 days,,21.691590804660592,29.824562831485437
28,1,317,322,158.19293212890625,166.26193237304688,,,8.069000244140625,0.0510073372782891,2020-04-06,2020-04-14,8 days,,24.262590283445704,28.734584480770323
29,1,318,323,156.48915100097656,164.5198516845703,,,8.03070068359375,0.05131793886174019,2020-04-07,2020-04-15,8 days,,23.002377750963845,26.171315659892556
30,1,319,324,158.05892944335938,169.45892333984375,,,11.399993896484375,0.07212495957445775,2020-04-08,2020-04-16,8 days,,24.220254747421023,28.099592304157042
31,1,320,325,158.06846618652344,170.9521026611328,,,12.883636474609375,0.08150668368861425,2020-04-09,2020-04-17,8 days,,26.400842451647023,19.37715331938638
32,1,321,326,158.4226531982422,167.56370544433594,,,9.14105224609375,0.05770041128307013,2020-04-13,2020-04-20,7 days,,29.824562831485437,34.75891440195592
33,1,322,327,166.26193237304688,160.63372802734375,,,-5.628204345703125,-0.03385143108450683,2020-04-14,2020-04-21,7 days,,28.734584480770323,41.415308335038034
34,1,323,328,164.5198516845703,166.0896759033203,,,1.56982421875,0.009541852868672596,2020-04-15,2020-04-22,7 days,,26.171315659892556,32.71461023863658
35,1,324,329,169.45892333984375,164.0795440673828,,,-5.3793792724609375,-0.0317444438241401,2020-04-16,2020-04-23,7 days,,28.099592304157042,37.83964701561582
36,1,325,330,170.9521026611328,167.07553100585938,,,-3.8765716552734375,-0.022676361360454922,2020-04-17,2020-04-24,7 days,,19.37715331938638,36.469443992564976
37,1,340,345,176.7717742919922,175.3168487548828,,,-1.454925537109375,-0.008230530823920557,2020-05-08,2020-05-15,7 days,,27.403356881005735,46.984673364417596
