,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag
0,1,60,61,45.50130844116211,45.81032943725586,,,0.30902099609375,0.00679147494172283,2019-03-29,2019-04-01,3 days,
1,1,61,62,45.81032943725586,46.47624969482422,,,0.6659202575683594,0.014536465154227685,2019-04-01,2019-04-02,1 days,
2,1,62,63,46.47624969482422,46.794857025146484,,,0.3186073303222656,0.006855271938126073,2019-04-02,2019-04-03,1 days,
3,1,63,64,46.794857025146484,46.87630081176758,,,0.08144378662109375,0.001740443112740575,2019-04-03,2019-04-04,1 days,
4,1,64,65,46.87630081176758,47.190093994140625,,,0.3137931823730469,0.0066940687925245435,2019-04-04,2019-04-05,1 days,
5,1,65,66,47.190093994140625,47.93268585205078,,,0.7425918579101562,0.015736180945144174,2019-04-05,2019-04-08,3 days,
6,1,66,67,47.93268585205078,47.7889518737793,,,-0.14373397827148438,-0.0029986631401197616,2019-04-08,2019-04-09,1 days,
7,1,67,68,47.7889518737793,48.057254791259766,,,0.26830291748046875,0.00561432939958828,2019-04-09,2019-04-10,1 days,
8,1,68,69,48.057254791259766,47.65721130371094,,,-0.4000434875488281,-0.00832431001908962,2019-04-10,2019-04-11,1 days,
9,1,69,70,47.65721130371094,47.63803482055664,,,-0.019176483154296875,-0.0004023836609341469,2019-04-11,2019-04-12,1 days,
10,1,70,71,47.63803482055664,47.72427749633789,,,0.08624267578125,0.0018103743386164162,2019-04-12,2019-04-15,3 days,
11,1,71,72,47.72427749633789,47.72907638549805,,,0.00479888916015625,0.00010055446435042192,2019-04-15,2019-04-16,1 days,
12,1,72,73,47.72907638549805,48.65849685668945,,,0.9294204711914062,0.019472835880683492,2019-04-16,2019-04-17,1 days,
13,1,73,74,48.65849685668945,48.833370208740234,,,0.17487335205078125,0.0035938913724733457,2019-04-17,2019-04-18,1 days,
14,1,74,75,48.833370208740234,48.993858337402344,,,0.16048812866210938,0.0032864438390407535,2019-04-18,2019-04-22,4 days,
15,1,75,76,48.993858337402344,49.70051193237305,,,0.7066535949707031,0.014423309756587122,2019-04-22,2019-04-23,1 days,
16,1,76,77,49.70051193237305,49.623863220214844,,,-0.07664871215820312,-0.001542211723342013,2019-04-23,2019-04-24,1 days,
17,1,77,78,49.623863220214844,49.17351531982422,,,-0.450347900390625,-0.009075228552684944,2019-04-24,2019-04-25,1 days,
18,1,78,79,49.17351531982422,48.93877029418945,,,-0.23474502563476562,-0.004773810131490253,2019-04-25,2019-04-26,1 days,
19,1,79,80,48.93877029418945,49.01301956176758,,,0.074249267578125,0.0015171870304828694,2019-04-26,2019-04-29,3 days,
20,1,80,81,49.01301956176758,48.06922149658203,,,-0.9437980651855469,-0.019256068563499706,2019-04-29,2019-04-30,1 days,
21,1,81,82,48.06922149658203,50.42873001098633,,,2.359508514404297,0.04908564026925366,2019-04-30,2019-05-01,1 days,
22,1,82,83,50.42873001098633,50.10055160522461,,,-0.32817840576171875,-0.006507766618160327,2019-05-01,2019-05-02,1 days,
23,1,83,84,50.10055160522461,50.72336196899414,,,0.6228103637695312,0.012431207717573,2019-05-02,2019-05-03,1 days,
24,1,84,85,50.72336196899414,49.94004440307617,,,-0.7833175659179688,-0.015442934685535814,2019-05-03,2019-05-06,3 days,
25,1,85,86,49.94004440307617,48.59382247924805,,,-1.346221923828125,-0.026956762652481814,2019-05-06,2019-05-07,1 days,
26,1,86,87,48.59382247924805,48.6034049987793,,,0.00958251953125,0.00019719624928327129,2019-05-07,2019-05-08,1 days,
27,1,87,88,48.6034049987793,48.08119583129883,,,-0.5222091674804688,-0.010744291834977049,2019-05-08,2019-05-09,1 days,
28,1,88,89,48.08119583129883,47.41511154174805,,,-0.6660842895507812,-0.013853322032335691,2019-05-09,2019-05-10,1 days,
29,1,89,90,47.41511154174805,44.659366607666016,,,-2.7557449340820312,-0.05811954974851541,2019-05-10,2019-05-13,3 days,
30,1,90,91,44.659366607666016,45.3663330078125,,,0.7069664001464844,0.01583019316770007,2019-05-13,2019-05-14,1 days,
31,1,91,92,45.3663330078125,45.90979766845703,,,0.5434646606445312,0.01197947077959638,2019-05-14,2019-05-15,1 days,
32,1,92,93,45.90979766845703,45.707801818847656,,,-0.201995849609375,-0.004399841860948994,2019-05-15,2019-05-16,1 days,
33,1,93,94,45.707801818847656,45.44809341430664,,,-0.2597084045410156,-0.005681927246694363,2019-05-16,2019-05-17,1 days,
34,1,94,95,45.44809341430664,44.026939392089844,,,-1.4211540222167969,-0.031269827080786405,2019-05-17,2019-05-20,3 days,
35,1,95,96,44.026939392089844,44.87097930908203,,,0.8440399169921875,0.01917098777808368,2019-05-20,2019-05-21,1 days,
36,1,96,97,44.87097930908203,43.952388763427734,,,-0.9185905456542969,-0.020471818529451458,2019-05-21,2019-05-22,1 days,
37,1,97,98,43.952388763427734,43.20214080810547,,,-0.7502479553222656,-0.01706956041366603,2019-05-22,2019-05-23,1 days,
38,1,98,99,43.20214080810547,43.036224365234375,,,-0.16591644287109375,-0.003840468082543791,2019-05-23,2019-05-24,1 days,
39,1,99,100,43.036224365234375,42.858272552490234,,,-0.17795181274414062,-0.00413493087204686,2019-05-24,2019-05-28,4 days,
40,1,100,101,42.858272552490234,42.65388107299805,,,-0.2043914794921875,-0.004769008812519515,2019-05-28,2019-05-29,1 days,
41,1,101,102,42.65388107299805,42.87510681152344,,,0.22122573852539062,0.005186532455200954,2019-05-29,2019-05-30,1 days,
42,1,102,103,42.87510681152344,42.0984001159668,,,-0.7767066955566406,-0.018115562929580498,2019-05-30,2019-05-31,1 days,
