,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9928.264487289442
Return [%],-0.7173551271055839
Return (Ann.) [%],-0.11403870225862311
Volatility (Ann.) [%],0.1581541272899155
Sharpe Ratio,-0.7210605515819165
Sortino Ratio,-1.1550603177338854
Max. Drawdown [%],-1.192124959612051
# Trades,164
Win Rate [%],50.609756097560975
Profit Factor,1.2655959330195465
Expectancy [%],0.1567785285540122
