,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_TDI_DI(C,14)_0","Exit_TDI_DI(C,14)_0","Entry_TDI_DI(C,14)_1","Exit_TDI_DI(C,14)_1"
35,-1,78,82,49.17351531982422,50.42872619628906,,,-1.2552108764648438,-0.025526157084783563,2019-04-25,2019-05-01,6 days,,2.2972183227539062,2.3714828491210938,-0.5317916870117188,2.0912094116210938
36,-1,79,83,48.93877029418945,50.100547790527344,,,-1.1617774963378906,-0.023739409252705013,2019-04-26,2019-05-02,6 days,,1.7486763000488281,2.443347930908203,-0.5485420227050781,0.07186508178710938
37,-1,80,84,49.01302719116211,50.72336196899414,,,-1.7103347778320312,-0.03489551402653279,2019-04-29,2019-05-03,4 days,,1.0803375244140625,3.085308074951172,-0.6683387756347656,0.6419601440429688
38,-1,81,86,48.0692253112793,48.593814849853516,,,-0.5245895385742188,-0.01091320975483101,2019-04-30,2019-05-07,7 days,,0.2802734375,0.8647575378417969,-0.8000640869140625,-1.3510246276855469
39,-1,85,90,49.94005584716797,44.65937042236328,,,5.2806854248046875,0.1057404789647256,2019-05-06,2019-05-13,7 days,,2.2157821655273438,-5.041133880615234,-0.8695259094238281,-3.4623870849609375
40,-1,86,91,48.593814849853516,45.3663444519043,,,3.2274703979492188,0.06641730862089223,2019-05-07,2019-05-14,7 days,,0.8647575378417969,-4.257518768310547,-1.3510246276855469,0.7836151123046875
41,1,108,110,45.72463607788086,46.84520721435547,,,1.1205711364746094,0.024506944889971072,2019-06-07,2019-06-11,4 days,,0.2765464782714844,1.9742240905761719,1.4452018737792969,-0.30780029296875
42,1,109,113,46.30896759033203,46.34744644165039,,,0.038478851318359375,0.0008309157668717759,2019-06-10,2019-06-14,4 days,,2.282024383544922,3.3112220764160156,2.0054779052734375,-0.17312240600585938
43,1,111,116,46.69611358642578,47.581031799316406,,,0.884918212890625,0.01895057521763155,2019-06-12,2019-06-19,7 days,,2.7437210083007812,4.705928802490234,0.7694969177246094,-0.3606834411621094
44,1,112,116,46.686485290527344,47.581031799316406,,,0.8945465087890625,0.01916071649477047,2019-06-13,2019-06-19,6 days,,3.484344482421875,4.705928802490234,0.7406234741210938,-0.3606834411621094
45,1,114,119,46.62398147583008,47.75177001953125,,,1.1277885437011719,0.02418902264461953,2019-06-17,2019-06-24,7 days,,3.765705108642578,4.554435729980469,0.4544830322265625,-1.5726356506347656
46,1,115,119,47.720489501953125,47.75177001953125,,,0.031280517578125,0.0006554944826548947,2019-06-18,2019-06-24,6 days,,5.066612243652344,4.554435729980469,1.3009071350097656,-1.5726356506347656
47,1,117,120,47.96337127685547,47.027957916259766,,,-0.9354133605957031,-0.01950266079496965,2019-06-20,2019-06-25,5 days,,5.864967346191406,3.1332740783691406,1.1590385437011719,-1.4211616516113281
48,1,118,122,47.79985427856445,48.030696868896484,,,0.23084259033203125,0.004829357616588981,2019-06-21,2019-06-27,6 days,,6.127071380615234,2.306060791015625,0.2621040344238281,-1.1999320983886719
49,1,121,123,48.045127868652344,47.59305191040039,,,-0.4520759582519531,-0.009409402749179008,2019-06-26,2019-06-28,2 days,,3.505992889404297,1.2840843200683594,0.37271881103515625,-1.0219764709472656
50,1,124,128,48.46595001220703,48.098026275634766,,,-0.3679237365722656,-0.007591386044833448,2019-07-01,2019-07-08,7 days,,1.6207427978515625,1.4740447998046875,0.3366584777832031,-1.2888984680175781
51,1,125,129,48.749691009521484,48.391395568847656,,,-0.3582954406738281,-0.007349696649438187,2019-07-02,2019-07-09,7 days,,2.053577423095703,0.6709060668945312,0.4328346252441406,-0.8031387329101562
52,1,126,131,49.15367889404297,48.514041900634766,,,-0.6396369934082031,-0.013013003457727379,2019-07-03,2019-07-11,8 days,,2.467193603515625,0.5506706237792969,0.4136161804199219,-0.73822021484375
53,1,127,131,49.110389709472656,48.514041900634766,,,-0.5963478088378906,-0.012143007057483501,2019-07-05,2019-07-11,6 days,,2.7629432678222656,0.5506706237792969,0.2957496643066406,-0.73822021484375
54,1,130,135,48.86992263793945,48.8987922668457,,,0.02886962890625,0.0005907443136370372,2019-07-10,2019-07-17,7 days,,1.2888908386230469,0.8536643981933594,0.6179847717285156,-1.2936935424804688
55,1,132,135,48.88675308227539,48.8987922668457,,,0.0120391845703125,0.0002462668066756102,2019-07-12,2019-07-17,5 days,,1.0868988037109375,0.8536643981933594,0.5362281799316406,-1.2936935424804688
56,1,133,137,49.3460578918457,48.716033935546875,,,-0.6300239562988281,-0.012767462756187786,2019-07-15,2019-07-19,4 days,,1.5942878723144531,1.1229820251464844,0.5073890686035156,-0.3005828857421875
57,1,134,139,49.175315856933594,50.21894454956055,,,1.0436286926269531,0.021222612899187032,2019-07-16,2019-07-23,7 days,,2.147357940673828,1.4692535400390625,0.553070068359375,0.10582733154296875
58,1,136,140,49.454261779785156,50.17805862426758,,,0.7237968444824219,0.014635681909587861,2019-07-18,2019-07-24,6 days,,1.4235649108886719,1.0243797302246094,0.5699005126953125,-0.4448738098144531
59,1,138,141,49.829376220703125,49.78129577636719,,,-0.0480804443359375,-0.000964901589836864,2019-07-22,2019-07-25,3 days,,1.3634262084960938,0.6709060668945312,0.24044418334960938,-0.3534736633300781
60,1,139,144,50.21894454956055,50.20451354980469,,,-0.014430999755859375,-0.00028736166969056676,2019-07-23,2019-07-30,7 days,,1.4692535400390625,1.3345909118652344,0.10582733154296875,-0.6949539184570312
61,1,142,144,49.954437255859375,50.20451354980469,,,0.2500762939453125,0.005006087700767381,2019-07-26,2019-07-30,4 days,,1.8564109802246094,1.3345909118652344,1.1855049133300781,-0.6949539184570312
62,1,143,146,50.42094039916992,50.1203498840332,,,-0.30059051513671875,-0.005961620563936676,2019-07-29,2019-08-01,3 days,,2.0295448303222656,1.2335968017578125,0.17313385009765625,-1.4812507629394531
63,1,145,150,51.22888946533203,47.862369537353516,,,-3.3665199279785156,-0.06571526267921013,2019-07-31,2019-08-07,7 days,,2.7148475646972656,-1.5918922424316406,1.3802566528320312,-0.06492233276367188
64,1,151,156,48.91801834106445,48.69595718383789,,,-0.2220611572265625,-0.0045394552918787134,2019-08-08,2019-08-15,7 days,,0.20198440551757812,-1.2584800720214844,1.7938766479492188,-0.41693115234375
65,1,154,159,50.44112777709961,50.776641845703125,,,0.3355140686035156,0.006651597285575406,2019-08-13,2019-08-20,7 days,,0.26306915283203125,-0.45224761962890625,2.090198516845703,-1.0219688415527344
66,1,158,163,50.774234771728516,49.84250259399414,,,-0.931732177734375,-0.018350491778424072,2019-08-19,2019-08-26,7 days,,0.5697212219238281,2.4706802368164062,1.1457366943359375,0.049198150634765625
67,1,160,164,51.32699203491211,49.28008270263672,,,-2.0469093322753906,-0.039879783543191105,2019-08-21,2019-08-27,6 days,,1.2066421508789062,1.4177131652832031,1.6588897705078125,-1.0529670715332031
68,1,161,165,51.28355407714844,49.610774993896484,,,-1.6727790832519531,-0.0326182362621652,2019-08-22,2019-08-28,6 days,,2.2236595153808594,0.6927566528320312,1.0170173645019531,-0.7249565124511719
69,1,162,167,48.91319274902344,50.38560485839844,,,1.472412109375,0.03010255570373488,2019-08-23,2019-08-30,7 days,,2.4214820861816406,1.9937896728515625,0.19782257080078125,0.05792999267578125
70,1,163,168,49.84250259399414,49.65182113647461,,,-0.19068145751953125,-0.0038256798434215256,2019-08-26,2019-09-03,8 days,,2.4706802368164062,-0.789306640625,0.049198150634765625,-2.7830963134765625
71,1,166,171,50.45077896118164,51.47664260864258,,,1.0258636474609375,0.020333950606595597,2019-08-29,2019-09-06,8 days,,1.9358596801757812,1.6317176818847656,1.24310302734375,-1.1538009643554688
72,1,167,171,50.38560485839844,51.47664260864258,,,1.0910377502441406,0.021653759110570325,2019-08-30,2019-09-06,7 days,,1.9937896728515625,1.6317176818847656,0.05792999267578125,-1.1538009643554688
73,1,169,172,50.49423599243164,51.6963005065918,,,1.2020645141601562,0.023805974890685144,2019-09-04,2019-09-09,5 days,,1.5544891357421875,0.9220657348632812,2.3437957763671875,-0.7096519470214844
74,1,170,175,51.481475830078125,53.84939956665039,,,2.3679237365722656,0.045995645975417165,2019-09-05,2019-09-12,7 days,,2.7855186462402344,2.565845489501953,1.2310295104980469,-0.07726669311523438
75,1,173,175,52.30699157714844,53.84939956665039,,,1.5424079895019531,0.029487606589398974,2019-09-10,2019-09-12,2 days,,1.5303497314453125,2.565845489501953,0.6082839965820312,-0.07726669311523438
76,1,174,177,53.9701042175293,53.079410552978516,,,-0.8906936645507812,-0.01650346386141477,2019-09-11,2019-09-16,5 days,,2.6431121826171875,3.236907958984375,1.112762451171875,-0.6517143249511719
77,1,176,180,52.801815032958984,53.33527374267578,,,0.5334587097167969,0.010103037355511546,2019-09-13,2019-09-19,6 days,,3.888622283935547,2.8844947814941406,1.3227767944335938,-1.2769012451171875
78,1,178,181,53.27251052856445,52.55560302734375,,,-0.7169075012207031,-0.0134573627957012,2019-09-17,2019-09-20,3 days,,3.9924278259277344,2.1699981689453125,0.7555198669433594,-0.7144966125488281
79,1,179,183,53.77217102050781,52.54354476928711,,,-1.2286262512207031,-0.02284873807219212,2019-09-18,2019-09-24,6 days,,4.161396026611328,2.0493087768554688,0.16896820068359375,-1.0934486389160156
80,1,182,184,52.794578552246094,53.35216522216797,,,0.557586669921875,0.010561438034211834,2019-09-23,2019-09-25,2 days,,3.1427574157714844,1.8706893920898438,0.9727592468261719,-0.178619384765625
81,-1,185,187,53.07699966430664,54.06182861328125,,,-0.9848289489746094,-0.01855472154046578,2019-09-26,2019-09-30,4 days,,1.6003570556640625,1.7548370361328125,-0.27033233642578125,0.632415771484375
82,-1,186,190,52.818721771240234,53.301475524902344,,,-0.4827537536621094,-0.009139822727117997,2019-09-27,2019-10-03,6 days,,1.1224212646484375,0.4996604919433594,-0.477935791015625,1.496551513671875
83,-1,188,191,54.211483001708984,54.79561233520508,,,-0.5841293334960938,-0.010775011144367408,2019-10-01,2019-10-04,3 days,,0.2413787841796875,1.7162017822265625,-1.513458251953125,1.2165412902832031
84,-1,192,194,54.80768585205078,54.800437927246094,,,0.0072479248046875,0.00013224285411816972,2019-10-07,2019-10-09,2 days,,1.5351753234863281,1.4651641845703125,-0.18102645874023438,1.0717201232910156
85,-1,193,195,54.16561508178711,55.539066314697266,,,-1.3734512329101562,-0.025356515029623772,2019-10-08,2019-10-10,2 days,,0.3934440612792969,2.9834632873535156,-1.1417312622070312,1.5182991027832031
86,1,196,198,57.01631546020508,56.80148696899414,,,-0.2148284912109375,-0.0037678424057562276,2019-10-11,2019-10-15,4 days,,4.221736907958984,3.449321746826172,1.2382736206054688,-0.9413719177246094
87,1,197,201,56.93423843383789,57.06459045410156,,,0.13035202026367188,0.0022895189933058724,2019-10-14,2019-10-18,4 days,,4.390693664550781,3.0027618408203125,0.16895675659179688,-0.9703445434570312
88,1,199,204,56.572166442871094,58.69872283935547,,,2.126556396484375,0.03759015307698821,2019-10-16,2019-10-23,7 days,,3.495166778564453,5.397247314453125,0.04584503173828125,0.32826995849609375
89,1,200,205,56.79182815551758,58.7952766418457,,,2.003448486328125,0.03527705572079709,2019-10-17,2019-10-24,7 days,,3.9731063842773438,3.999664306640625,0.4779396057128906,-1.3975830078125
90,1,202,205,58.05425262451172,58.7952766418457,,,0.7410240173339844,0.012764336527193665,2019-10-21,2019-10-24,3 days,,3.8427696228027344,3.999664306640625,0.8400077819824219,-1.3975830078125
91,1,203,208,57.921485900878906,58.725284576416016,,,0.8037986755371094,0.01387738354835455,2019-10-22,2019-10-29,7 days,,5.068977355957031,3.924846649169922,1.2262077331542969,-2.0251693725585938
92,1,204,208,58.69872283935547,58.725284576416016,,,0.026561737060546875,0.00045250962500897884,2019-10-23,2019-10-29,6 days,,5.397247314453125,3.924846649169922,0.32826995849609375,-2.0251693725585938
93,1,206,209,59.51942443847656,58.7180290222168,,,-0.8013954162597656,-0.013464434910457568,2019-10-25,2019-10-30,5 days,,4.711738586425781,3.1789627075195312,0.7120742797851562,-0.7458839416503906
94,1,207,210,60.115631103515625,60.04563522338867,,,-0.06999588012695312,-0.0011643540763370819,2019-10-28,2019-10-31,3 days,,5.950016021728516,3.0293197631835938,1.2382774353027344,-0.1496429443359375
95,1,211,214,61.7497673034668,62.09252166748047,,,0.3427543640136719,0.00555069887679438,2019-11-01,2019-11-06,5 days,,4.815528869628906,5.300693511962891,1.7862091064453125,-0.19311904907226562
96,1,212,216,62.15528869628906,62.981040954589844,,,0.8257522583007812,0.013285309675507673,2019-11-04,2019-11-08,4 days,,5.353801727294922,4.926788330078125,0.5382728576660156,-0.817779541015625
97,1,213,218,62.06597900390625,63.421653747558594,,,1.3556747436523438,0.02184247739920475,2019-11-05,2019-11-12,7 days,,5.493812561035156,4.722930908203125,0.14001083374023438,-0.8353805541992188
98,1,215,218,62.80915832519531,63.421653747558594,,,0.6124954223632812,0.009751689700920219,2019-11-07,2019-11-12,5 days,,5.74456787109375,4.722930908203125,0.4438743591308594,-0.8353805541992188
99,1,217,220,63.47979736328125,63.58629608154297,,,0.10649871826171875,0.0016776789259778102,2019-11-11,2019-11-14,3 days,,5.558311462402344,4.066871643066406,0.6315231323242188,-1.1672325134277344
100,1,219,223,64.02938079833984,64.4699935913086,,,0.44061279296875,0.006881415804354862,2019-11-13,2019-11-19,6 days,,5.234104156494141,5.751964569091797,0.5111732482910156,-0.18885040283203125
101,1,221,224,64.3416748046875,63.71946334838867,,,-0.6222114562988281,-0.009670426798611964,2019-11-15,2019-11-20,5 days,,4.226043701171875,3.673828125,0.15917205810546875,-2.078136444091797
102,1,222,225,64.66609954833984,63.43380355834961,,,-1.2322959899902344,-0.0190562906777616,2019-11-18,2019-11-21,3 days,,5.940814971923828,1.6840362548828125,1.7147712707519531,-1.9897918701171875
103,-1,226,227,63.378089904785156,64.4893569946289,,,-1.11126708984375,-0.017533931545006265,2019-11-22,2019-11-25,3 days,,1.2228012084960938,2.4233779907226562,-0.46123504638671875,1.2005767822265625
104,-1,228,229,63.98578643798828,64.84525299072266,,,-0.859466552734375,-0.013432147990668719,2019-11-26,2019-11-27,1 days,,1.8932647705078125,2.0360946655273438,-0.5301132202148438,0.14282989501953125
105,-1,230,234,64.70240020751953,64.29811096191406,,,0.40428924560546875,0.006248442782783914,2019-11-29,2019-12-05,6 days,,1.7213592529296875,0.7118148803710938,-0.31473541259765625,1.3727798461914062
106,-1,231,235,63.95429611206055,65.54008483886719,,,-1.5857887268066406,-0.024795656010786704,2019-12-02,2019-12-06,4 days,,0.4744987487792969,1.1984100341796875,-1.2468605041503906,0.48659515380859375
107,1,237,242,65.00018310546875,67.88850402832031,,,2.8883209228515625,0.04443558133005565,2019-12-10,2019-12-17,7 days,,0.5301895141601562,3.9027175903320312,0.5737762451171875,0.6367340087890625
108,1,238,243,65.55463409423828,67.72631072998047,,,2.1716766357421875,0.03312773636445421,2019-12-11,2019-12-18,7 days,,1.8351707458496094,2.8810577392578125,1.3049812316894531,-1.0216598510742188
109,1,239,243,65.7216567993164,67.72631072998047,,,2.0046539306640625,0.030502181903072634,2019-12-12,2019-12-18,6 days,,2.287853240966797,2.8810577392578125,0.4526824951171875,-1.0216598510742188
110,1,240,245,66.61505126953125,67.65367126464844,,,1.0386199951171875,0.01559137124904142,2019-12-13,2019-12-20,7 days,,3.2369613647460938,3.6993751525878906,0.9491081237792969,0.6076927185058594
111,1,241,246,67.75534057617188,68.75765991210938,,,1.0023193359375,0.014793215227228762,2019-12-16,2019-12-23,7 days,,3.2659835815429688,5.943656921386719,0.029022216796875,2.244281768798828
112,1,242,247,67.88850402832031,68.82303619384766,,,0.9345321655273438,0.013765690950230614,2019-12-17,2019-12-24,7 days,,3.9027175903320312,5.454620361328125,0.6367340087890625,-0.48903656005859375
113,1,244,247,67.79408264160156,68.82303619384766,,,1.0289535522460938,0.015177630733433478,2019-12-19,2019-12-24,5 days,,3.0916824340820312,5.454620361328125,0.21062469482421875,-0.48903656005859375
114,1,245,249,67.65367126464844,70.161865234375,,,2.5081939697265625,0.037074026033487195,2019-12-20,2019-12-27,7 days,,3.6993751525878906,4.6217803955078125,0.6076927185058594,-1.2686080932617188
115,1,246,251,68.75765991210938,71.09398651123047,,,2.3363265991210938,0.0339791464995689,2019-12-23,2019-12-31,8 days,,5.943656921386719,6.093803405761719,2.244281768798828,0.13802337646484375
116,1,248,253,70.1884994506836,72.00911712646484,,,1.82061767578125,0.02593897419135538,2019-12-26,2020-01-03,8 days,,5.890388488769531,6.2874603271484375,0.43576812744140625,-0.8739852905273438
117,1,250,253,70.57829284667969,72.00911712646484,,,1.4308242797851562,0.020272866090617958,2019-12-30,2020-01-03,4 days,,5.955780029296875,6.2874603271484375,1.3339996337890625,-0.8739852905273438
118,1,251,254,71.09398651123047,72.5829086303711,,,1.488922119140625,0.0209430106849533,2019-12-31,2020-01-06,6 days,,6.093803405761719,5.967857360839844,0.13802337646484375,-0.31960296630859375
119,1,252,255,72.71607971191406,72.24154663085938,,,-0.4745330810546875,-0.006525834216237869,2020-01-02,2020-01-07,5 days,,7.161445617675781,4.4862060546875,1.0676422119140625,-1.4816513061523438
120,1,256,260,73.40365600585938,75.70120239257812,,,2.29754638671875,0.03130016284931836,2020-01-08,2020-01-14,6 days,,5.5151519775390625,6.94354248046875,1.0289459228515625,-2.14019775390625
121,1,257,261,74.96280670166016,75.37680053710938,,,0.41399383544921875,0.005522656550158933,2020-01-09,2020-01-15,6 days,,7.2364959716796875,6.553764343261719,1.721343994140625,-0.38977813720703125
122,1,258,262,75.13227844238281,76.32099151611328,,,1.1887130737304688,0.015821602889922515,2020-01-10,2020-01-16,6 days,,7.33819580078125,6.1324920654296875,0.1016998291015625,-0.42127227783203125
123,1,259,264,76.73741149902344,76.64301300048828,,,-0.09439849853515625,-0.0012301496322475458,2020-01-13,2020-01-21,8 days,,9.083740234375,6.064720153808594,1.74554443359375,-0.939361572265625
124,1,263,264,77.16594696044922,76.64301300048828,,,-0.5229339599609375,-0.00677674519084126,2020-01-17,2020-01-21,4 days,,7.004081726074219,6.064720153808594,0.8715896606445312,-0.939361572265625
125,-1,265,267,76.91658782958984,77.06426239013672,,,-0.147674560546875,-0.0019199312490831844,2020-01-22,2020-01-24,2 days,,5.822601318359375,5.055145263671875,-0.24211883544921875,0.48423004150390625
126,-1,266,269,77.28699493408203,76.91415405273438,,,0.37284088134765625,0.004824108915939207,2020-01-23,2020-01-28,5 days,,4.570915222167969,4.672607421875,-1.2516860961914062,2.4573440551757812
127,-1,268,270,74.79817199707031,78.5241470336914,,,-3.7259750366210938,-0.04981371786421507,2020-01-27,2020-01-29,2 days,,2.2152633666992188,5.120491027832031,-2.8398818969726562,0.44788360595703125
128,-1,271,274,78.41035461425781,77.19500732421875,,,1.2153472900390625,0.015499831572220346,2020-01-30,2020-02-04,5 days,,3.4475479125976562,1.493804931640625,-1.672943115234375,3.503265380859375
129,1,275,276,77.82447814941406,78.73477172851562,,,0.9102935791015625,0.011696751468784683,2020-02-05,2020-02-06,1 days,,2.4476776123046875,2.4137802124023438,0.9538726806640625,-0.03389739990234375
130,-1,277,278,77.66458129882812,78.0334243774414,,,-0.36884307861328125,-0.0047491800309087395,2020-02-07,2020-02-10,3 days,,0.49863433837890625,1.390411376953125,-1.9151458740234375,0.8917770385742188
131,-1,279,280,77.5626449584961,79.40458679199219,,,-1.8419418334960938,-0.0237477955332972,2020-02-11,2020-02-12,1 days,,0.64605712890625,2.1175918579101562,-0.744354248046875,1.4715347290039062
132,-1,281,282,78.8391342163086,78.85855865478516,,,-0.0194244384765625,-0.00024638066703364103,2020-02-13,2020-02-14,1 days,,1.774871826171875,4.060386657714844,-0.34272003173828125,2.2855148315429688
133,-1,283,286,77.41461181640625,75.97065734863281,,,1.4439544677734375,0.018652221252466794,2020-02-18,2020-02-21,3 days,,0.500457763671875,1.0369110107421875,-3.5599288940429688,1.7171783447265625
134,-1,284,289,78.53577423095703,71.02001190185547,,,7.5157623291015625,0.09569858325964042,2020-02-19,2020-02-26,7 days,,0.011627197265625,-6.804466247558594,-0.48883056640625,0.479583740234375
135,1,317,322,63.69596481323242,69.66101837158203,,,5.965053558349609,0.0936488453521378,2020-04-06,2020-04-14,8 days,,2.3321495056152344,9.7484130859375,2.5263023376464844,-2.1137351989746094
136,1,318,322,62.95821762084961,69.66101837158203,,,6.702800750732422,0.10646427113134616,2020-04-07,2020-04-14,7 days,,3.096576690673828,9.7484130859375,0.7644271850585938,-2.1137351989746094
