,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9505.46968653873
Return [%],-4.945303134612695
Return (Ann.) [%],-0.8001045081948432
Volatility (Ann.) [%],0.36940744515951907
Sharpe Ratio,-2.165913326000614
Sortino Ratio,-2.7620211087091504
Max. Drawdown [%],-4.995760943897731
# Trades,1575
Win Rate [%],53.58730158730158
Profit Factor,1.188904051268229
Expectancy [%],0.12155279875652197
