,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)"
0,1,15,20,36.42210006713867,39.69937515258789,,,3.2772750854492188,0.08998039869771524,2019-01-24,2019-01-31,7 days,,25.43809985384901,34.944237654627685
1,1,16,21,37.6290168762207,39.71847152709961,,,2.0894546508789062,0.055527750239983575,2019-01-25,2019-02-01,7 days,,28.49905182178381,36.27342587233068
2,1,27,32,40.58587646484375,40.9451904296875,,,0.35931396484375,0.008853177413945756,2019-02-11,2019-02-19,8 days,,29.494611068374425,21.70922821504928
3,1,28,33,40.935611724853516,41.20869064331055,,,0.27307891845703125,0.006670937771554808,2019-02-12,2019-02-20,8 days,,27.532868577467354,29.155668374893253
4,1,31,36,40.82303237915039,41.735687255859375,,,0.9126548767089844,0.022356371477565862,2019-02-15,2019-02-25,10 days,,21.939274945917973,38.8023855801643
5,1,32,37,40.9451904296875,41.75963592529297,,,0.8144454956054688,0.019891115099441636,2019-02-19,2019-02-26,7 days,,21.70922821504928,41.943132514001725
6,1,33,38,41.20869064331055,41.88899612426758,,,0.6803054809570312,0.016508786625751837,2019-02-20,2019-02-27,7 days,,29.155668374893253,37.672809591594294
7,1,39,44,41.47698211669922,41.3212776184082,,,-0.15570449829101562,-0.0037539977680374204,2019-02-28,2019-03-07,7 days,,26.355601137386415,52.73250085400937
8,1,40,45,41.9129524230957,41.41949462890625,,,-0.4934577941894531,-0.011773396185698837,2019-03-01,2019-03-08,7 days,,25.802458408597104,57.411273943646414
9,1,69,74,47.65719985961914,48.83335876464844,,,1.1761589050292969,0.02467956381184444,2019-04-11,2019-04-18,7 days,,28.3173826700625,37.729546404745506
10,1,70,75,47.63805389404297,48.99385452270508,,,1.3558006286621094,0.02846045373049222,2019-04-12,2019-04-22,10 days,,26.03774413301626,45.45454960275754
11,1,117,122,47.96337127685547,48.030696868896484,,,0.06732559204101562,0.0014036876526546394,2019-06-20,2019-06-27,7 days,,22.37163637448947,51.236742924617324
12,1,118,123,47.79985427856445,47.59305191040039,,,-0.2068023681640625,-0.004326422565200216,2019-06-21,2019-06-28,7 days,,17.101841686613724,48.141898912522024
13,1,125,130,48.749691009521484,48.86992263793945,,,0.12023162841796875,0.002466305445802508,2019-07-02,2019-07-10,8 days,,25.597283103174945,37.821181324691395
14,1,126,131,49.15367889404297,48.514041900634766,,,-0.6396369934082031,-0.013013003457727379,2019-07-03,2019-07-11,8 days,,26.84964912089032,39.492389777543174
