,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9975.856732223552
Return [%],-0.24143267776447827
Return (Ann.) [%],-0.03827965971143765
Volatility (Ann.) [%],1.272427619607
Sharpe Ratio,-0.03008395850701563
Sortino Ratio,-0.041253760436636755
Max. Drawdown [%],-2.893483375768202
# Trades,335
Win Rate [%],61.19402985074627
Profit Factor,1.544058278808543
Expectancy [%],0.5052350367489338
