,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],9486.028801032979
Return [%],-5.1397119896702135
Return (Ann.) [%],-0.8322676242824789
Volatility (Ann.) [%],0.3605948637280792
Sharpe Ratio,-2.3080407071745848
Sortino Ratio,-2.736226796266892
Max. Drawdown [%],-5.254993265437625
# Trades,1126
Win Rate [%],53.730017761989345
Profit Factor,1.1486133850855798
Expectancy [%],0.08898659895334846
