,0
Start,2019-01-02 00:00:00
End,2025-04-30 00:00:00
Duration,2310 days 00:00:00
Equity Final [$],10023.39135037993
Return [%],0.2339135037993037
Return (Ann.) [%],0.03701336536097166
Volatility (Ann.) [%],1.0975345585767988
Sharpe Ratio,0.033724100140379944
Sortino Ratio,0.048569960435031125
Max. Drawdown [%],-1.420859213680159
# Trades,327
Win Rate [%],51.07033639143731
Profit Factor,1.3079961839122412
Expectancy [%],0.4800467219554198
