ret1,ret3,sma5,vol5
0.0004111006311851943,-0.010223060346992274,0.0010275676019366742,0.012005812305039441
-0.008668713084035619,-0.01685534298181723,0.010613548713629628,0.013137232672965307
-0.013355449327290757,-0.0216130617801412,0.017646720175904518,0.005562709795917659
-0.02812319839045594,-0.05014736080178237,0.03465863775611999,0.010463603355995825
0.009034376748993225,-0.03244427096875344,0.01704492765515475,0.014096889773409636
0.02223499431968612,0.0031461726782233187,-0.009130963761832311,0.019679736642945048
-0.007990245873267009,0.023279125195412254,-0.004855190204972382,0.019639862239773116
-0.0004221115785781429,0.01382263686784079,-0.00549105448890419,0.018877267348812753
0.0058961003239476825,-0.002516257127897498,-0.005668791026502196,0.01128553088816593
0.02262671714467709,0.028100705890046766,-0.01962233634649102,0.013661277455635692
-0.008658355415112019,0.019864462053512878,-0.00881966798772571,0.012840283423743023
-0.006022298518309745,0.007946063211255308,-0.0001663929968011013,0.01247122833760151
-0.002518673370771052,-0.017199327304192692,0.004606959428927526,0.012635930469905509
0.0,-0.00854097188908072,0.005689497062827842,0.012486552067482129
-0.003368500065975639,-0.005887173436746666,0.004926713732567478,0.0033286108827606602
-0.011026187038496333,-0.014394687104471908,0.011428395934705904,0.004193044764873677
-0.00663211028618383,-0.021026797390655813,0.013393622884165568,0.0042536559870208724
0.021657337414530502,0.003999040089850305,-0.00819176173284264,0.01270697867210146
-0.003366558277612977,0.011658668850733555,-0.005395107663751952,0.012804152641788852
-0.012512023997812536,0.005778755139104976,0.00473751456523952,0.013912779251406406
0.007864631498236846,-0.008013950777188663,-0.0017360333709957043,0.013536344034505066
-0.006585152480462938,-0.011232544980038622,0.006266055794611702,0.013529390700956939
-0.0014928847705388455,-0.00021340575276506337,0.004524984681793187,0.007475617201118343
-0.010514014110986444,-0.018592051361988313,0.010439975243187183,0.008162815901712658
-0.0047567300046428935,-0.016763628886168166,0.012136884795616032,0.006940183001294395
-0.00892579599389823,-0.024196540109527508,0.014651240729697479,0.003539211655039624
-0.0017507776573500472,-0.015433303655891165,0.010865194979247539,0.00410919065852613
0.02081139821091087,0.010134824559662739,-0.010984749987375197,0.012686063131930313
-0.0036541066441603412,0.01540651390940052,-0.007019671290959706,0.011739185457942508
-0.010171924321734433,0.006985367245016227,0.0023927894963491347,0.012549351485739949
-0.010716461331301582,-0.024542492297196312,0.012093272953740186,0.01286305190822841
0.0076663295865356685,-0.013222056066500405,0.005149398696083329,0.013420625659533149
0.0030501317447660064,0.0,-0.0006961790490208619,0.008085591657001876
0.016183335449221802,0.02689979678052332,-0.015539416306343923,0.0116303421529151
-0.013359641748383796,0.00587382544560384,-0.0017351876115999643,0.012466998246762007
0.0028162178471673434,0.005639911548005297,-0.0012978970962786995,0.010757336834764613
-0.0069460401755163095,-0.017489464076732967,0.006011772785620151,0.011238927053722873
-0.005898493940147385,-0.010028316268496536,0.010517134627809677,0.011412381921440175
0.00021925532264225697,-0.012625278793021508,0.005607761268574762,0.0063667325112535395
-0.008579989556268515,-0.014259228173773711,0.010561151913972111,0.004924521445095017
-0.019860102782841338,-0.02822083701646758,0.022447577834055155,0.007311886553159654
-0.004970700189551333,-0.03341079252866114,0.019569690485210955,0.007449529521417993
0.0067722358529346775,-0.01805856711945785,0.00733397476484976,0.009988282112710446
-0.0011253939510158574,0.0006761417123675217,0.0028376682834911904,0.009819751305621497
-0.00022552763175050756,0.005421314270168478,-0.0008559540963899437,0.00988643572386567
-0.002029661712880093,-0.003380583295646526,0.000857970715672618,0.00434480325974555
-0.001355102266805448,-0.0036102916114361,0.002622050560389777,0.003616174570956715
0.00630911238282503,0.0029243484031394626,-0.003369253971902131,0.003412585813836678
0.0020197401740067234,0.006973750290026307,-0.004438668488048525,0.003370384899586477
0.02063286163225456,0.028961714189086312,-0.019718958783032314,0.009283304651156978
0.0017550991075089646,0.02440770091377021,-0.015650971422278892,0.008690424165089345
0.0030639587740371697,0.025451919513800714,-0.012019045990383725,0.007966168032277903
0.019477119226089048,0.02429617710763516,-0.021903133911714168,0.009756832872384045
-0.000857934748088441,0.021683143252037736,-0.01244081388438667,0.010366110400603128
0.006414488226961637,0.025033672704962318,-0.012872919344972145,0.007991730040253154
0.007643242417566879,0.01319979589644,-0.01336706854554015,0.0076414146144175
-0.03749597300407531,-0.023438242359546793,0.02336388352772545,0.021685031513673153
0.012438656781477197,-0.01741407380503133,0.008327831831959953,0.020204262435759564
-0.003693516965619853,-0.028750833188218018,0.009098678739941857,0.02019094848577389
-0.012926432122604931,-0.004181292306747688,0.015303433860483828,0.019799994323479755
-0.00022051228181512253,-0.016840461370039958,0.006969770021105326,0.018643811045970207
0.020736704933101813,0.007589760528681746,-0.010456007904257159,0.0133430568163631
0.012665213496952423,0.03318140614823916,-0.019624748606858033,0.013382316065220523
-0.0038470195070410096,0.029554898923013165,-0.012591146567969336,0.013402566939614263
0.0023527665709477587,0.011170960560859186,-0.008673483076709454,0.010124069388828595
0.015474555806653948,0.013980302870560792,-0.014640296957131649,0.010014995411481634
0.0008408771082334186,0.018668199485835098,-0.010046099128447006,0.008212966714470353
-0.020383051460738693,-0.004067618545851394,0.009223760559117666,0.012940111333795648
0.002570753664449052,-0.01697142068805638,0.00680373399065326,0.012919321866643492
0.012544041327861258,-0.005268256468428313,-0.0035494959584730923,0.014099569712637035
-0.01962917571369746,-0.004514380721387199,0.01133358710679433,0.014574794845856364
0.007085134385836035,0.0,0.0005991003441871978,0.015423023471399113
-0.00021376579440640948,-0.01275780712226771,0.0012838595400150865,0.012231108219964015
0.005761210107736381,0.012632578699166078,-0.0033617448087351898,0.01244928764365754
0.006785125034685126,0.012332569348015077,-0.010143469075147071,0.0113442704022952
0.005515999427936996,0.01806233457035835,-0.010663400799515999,0.002981720465560711
-0.014061084892311384,-0.001759960429689367,0.004102072114275268,0.008725630502443226
-0.02059261804320202,-0.029137703507576482,0.02164757530703687,0.013003567190459092
-0.05839567403443823,-0.09304937696995168,0.06626413056293745,0.026477504069427404
-0.03280551625617677,-0.111793808333817,0.07624775590247901,0.023675742050499483
-0.02946043731589945,-0.12066162760651446,0.07482090948466635,0.016965948658716385
0.05387221236063085,-0.008393741211445316,0.00018727175169974686,0.0422886546362314
0.027481572560532255,0.05189334760526373,-0.034943318120909894,0.046643876354051345
0.00068307357140732,0.08203685849257049,-0.0316869492886781,0.037161338148457235
-0.00937717143596245,0.01878747469597721,-0.014108314988792725,0.032559685041029296
-0.03984595418646815,-0.048540052051023345,0.03242487019930951,0.03577080471812043
0.03616275315838814,-0.013060372464042415,-0.0012452906692745902,0.030386887502921654
0.0032238805826365685,-0.0004593204454435139,-0.006299059716247113,0.027283140890152057
-0.020671948905610908,0.018714684835413598,0.008260746348057957,0.0284382928939149
0.02959737350263698,0.012149305179662364,-0.019457754429337504,0.03238378140730875
-0.018859837636114343,-0.009934413039088296,0.005015147015387633,0.02647488869958604
0.005094686242494402,0.015832222109017125,-0.00041549942870089396,0.02058430535380358
0.004379693601088718,-0.0093854577925311,-0.0048758281825219685,0.02064051043041367
-0.010171198898494608,-0.0006968190549113664,0.007295522515139652,0.018439940523755843
0.021605441668747803,0.01581393637134195,-0.013824788340476846,0.015574337163799974
0.007249207459323681,0.01868345022957672,-0.015394908648007077,0.01128454995320815
-0.001129002372803974,0.027725646755267355,-0.009943591945424712,0.011694383861722144
-0.0175544478567728,-0.01143424277025317,0.007589745421511251,0.015266242918909876
0.014385592643014103,-0.004297857586562739,-0.0019497250707252167,0.015125454356250291
-0.004772141137510227,-0.007940996351269103,0.002460004285077755,0.012155655528018259
-0.0006836399234604225,0.008929811582043347,0.0011852881940255244,0.011408248800896487
0.0009110849020577309,-0.004544696158912718,-0.0012751366924000918,0.011481233716059736
0.0006829182804518588,0.0009103632590491463,0.00013677531348554872,0.007234160074065469
-0.014903508365641834,-0.01330950518313217,0.011365456286497322,0.00663747910915597
0.0034592931152528286,-0.010761296969937235,0.005754985445976635,0.007308431424190463
0.01870059310412031,0.00725637785373142,-0.01111619171156819,0.01193130396359784
0.007877053261078844,0.030036939480452024,-0.015736697864257354,0.012209385905164384
0.021291101866601894,0.0478687482318012,-0.029317406025719417,0.014437824620566602
0.02299489888881672,0.05216305401649752,-0.03705784563239922,0.008675012448419615
0.0025700897204864676,0.04685609047590511,-0.02536905886268981,0.008971331618080789
0.001068939811243092,0.02663392842054633,-0.015555582485129449,0.010357338575926984
0.013793227637620071,0.017432257169349732,-0.01707057643117582,0.010225566530783175
-0.007191294366466413,0.007670873082396874,-0.003438640856842201,0.011806319401582433
-0.002337842301673143,0.004264090969480529,0.00046828251516628505,0.007789247086784879
-0.0023430415016477573,-0.011872178169787232,0.0034122743179834103,0.007941627959313066
-0.004488389857183498,-0.009169273660504346,0.0074119743582841124,0.008242429702603152
0.007044154722645019,0.00021272336381365184,-0.001531445326583336,0.005363690722495315
0.010579801015903658,0.013135565881365231,-0.010355551764214654,0.006677517673142412
0.0023127757451316946,0.01993673148368039,-0.010037772791405719,0.006288619595268516
0.00314523943323941,0.016037816194274773,-0.009462192172267958,0.005652326074666481
-0.012003999318254672,-0.006545984139883616,0.004703243050493855,0.00860734390966284
0.017431932052815624,0.008573172167800229,-0.008411508157673109,0.010988473865683787
0.09601038675337309,0.10143831948793393,-0.07891065774201811,0.042999531418901664
0.02576653551421159,0.13920885432040012,-0.07789839976897961,0.041657952658807194
-0.010376061701246447,0.11140086056633829,-0.046228308417104125,0.04389688553662796
0.0053869846369569594,0.020777458449922164,-0.026232021789355797,0.04098619740413309
-0.01155233835788094,-0.016541415422170327,0.005060001167500161,0.04454532836947384
-0.013585154599400545,-0.019750508320324527,0.017933152564240995,0.01669436715748392
0.011333712611912464,-0.013803780345369089,0.002667211854056495,0.011319385479973383
0.016947770048692076,0.01469632806120388,-0.012483637256589075,0.013676229351115463
0.004606471204008102,0.03288795386461283,-0.01547804096874228,0.013628082644997088
-0.0003675998367102998,0.021186641415990113,-0.01136465338742576,0.011724789207020444
0.009880771688377988,0.014119643055675816,-0.012782078101684413,0.006616139632413222
-0.013934924663494379,-0.004421752811826719,0.004468338462091159,0.011637106155703241
-0.01207415929962675,-0.016128312274743144,0.014277882886195359,0.010376416082911883
0.002612997355061641,-0.023396086608059457,0.008835091082633584,0.010074881112434176
-0.0061694748149324075,-0.015630636759497656,0.011102350112259796,0.010062170275570815
-0.009043232002990521,-0.012599709462861397,0.012414692519890025,0.0064905678090891785
0.017447205946860306,0.002234499128937303,-0.006546482974292389,0.011899743765984143
-0.00827233580522284,0.00013163813864680945,0.0010196416700467559,0.011148552034690848
0.01647655972018048,0.025651429861817912,-0.01326169878775496,0.013623166225530722
0.0016698345776846554,0.009874058492642302,-0.011285613141287953,0.01286530852589534
0.004624021149835575,0.022770415447700844,-0.009558810476058,0.010774776332635383
0.0,0.006293855727520302,-0.0066801127655468084,0.008972731138483837
0.0011066833986483006,0.005730704548484057,-0.003059936089578441,0.006761074574444579
-0.010376045214316005,-0.009269361815667607,0.006742224164312471,0.00572901069664745
0.004459985767113351,-0.0048093760485542515,0.002225091681639091,0.006126851470854559
0.007757787881741262,0.0018417284345384663,-0.004931063326158225,0.006841476116813097
0.015880364209703318,0.028098137858557814,-0.016877786398682204,0.00962085253854192
-0.00018090102020603947,0.023457251071238316,-0.013222274391313071,0.009726472536898668
-0.01846292963282037,-0.002763466443323151,0.0070477106189692496,0.012799379127051815
0.031062274792289173,0.012418444139262621,-0.01666978113201345,0.018426414633477464
-0.0017902942281639864,0.010809050931304732,-0.009675704396034934,0.018845611344255553
-0.00035839718176333403,0.02891358338236174,-0.007277271573473909,0.017944479992578626
-0.01462516407909737,-0.016773855489024617,0.006511502972166294,0.019490307879197623
0.005260601957708775,-0.00972295930315175,0.005102384913458158,0.016832520815972137
-0.022135442780565402,-0.0315000049019538,0.020754593718134373,0.0112742387066167
0.019780790868707574,0.002905950045851196,-0.0016685174313743056,0.01653618442831433
0.001087469525773677,-0.0012671823860841071,-0.004891274866416717,0.0165936935573145
0.016707636579771527,0.03757589697425267,-0.017281418181060215,0.01660987968300212
-0.007690543137593984,0.010104562967951047,-0.008150651131732745,0.01738330703584728
-0.02859162710050083,-0.019574533658323463,0.02087581425066043,0.019671669004398564
0.012849198864251326,-0.023432971373843557,0.006711534788021112,0.018136276564891057
0.009439041729398976,-0.006303386506850584,-0.0022041457989671054,0.018764962651463254
0.008455468741031515,0.030743709334682002,-0.01171617439703121,0.017292939715549568
-0.002690671556432185,0.015203838913998267,-0.009161193438727455,0.01695844339731719
0.005016982616574895,0.010781779801174281,-0.007613928477104404,0.005902900771437541
0.010666618654523091,0.01299292971466558,-0.012060017863809613,0.005384474200953512
-0.004252834714305681,0.011430766556792168,-0.0044398127295255385,0.006645123282933354
-0.014849600496452233,-0.008435816556234833,0.009228528157226412,0.009712345340476493
-0.012332221504224423,-0.031434656714982245,0.018576466523712476,0.010954549783280188
0.004551460140069984,-0.022630361860606633,0.010681234600943057,0.010869429473053539
-0.01833251343711791,-0.026113274801272325,0.020129735344483146,0.009200348868263595
-0.035401837487599445,-0.04918289078464732,0.041019841115911504,0.014286071767666152
0.0030622324765383177,-0.05067211844817891,0.025797866746428033,0.016493938728558352
-0.0005734495824073691,-0.0329130545934684,0.01682598962921067,0.01720265317947234
0.00913588217151206,0.011624665065643016,-0.0010230825351166262,0.01822015692170486
-0.02183569326477035,-0.013273260675665654,0.011696342595758802,0.018756008036334225
0.028069089580457274,0.015369278487198846,-0.012766300830033162,0.017986520468010737
-0.04073609822524659,-0.03450270190955957,0.023024178138008278,0.026801654155282892
-0.008468903360262308,-0.021135912005051542,0.02484192919236894,0.0266941773824645
0.004538965081024645,-0.04466603650448419,0.012364603112374084,0.026081659986481473
-0.006122640664836881,-0.01005257894407456,0.013986033075708004,0.02486905111425641
0.03522814809745023,0.03364447251363796,-0.024249396048640293,0.027303101292877184
-0.009607961001772152,0.019497546430841072,-0.011739828661091689,0.018806092796737554
0.0073104286923130896,0.03293061578799105,-0.012765947196511807,0.017665931204846302
-0.01837717889207416,-0.020674711201533125,0.0072234315326897836,0.02090316643703089
0.016266737831966447,0.0051999876322054205,-0.0029582535286767353,0.02120806762959923
0.0565712454666241,0.054460804406516405,-0.04763116801065248,0.029172706287182614
-0.006921916629292937,0.06591606666929756,-0.0303416379160536,0.028732816914738175
-0.03175444718472355,0.017894881652607518,0.004075522199226134,0.03467369828211617
-0.015976084718170174,-0.054652448532186766,0.02384977582051806,0.03431567778415345
-0.0030721448441164566,-0.05080267674701021,0.026769224512748657,0.03361908302609003
-0.03602577892824775,-0.05507400849053442,0.04477664935502057,0.014671072631493693
-0.015065244117490047,-0.05416316788985421,0.039182471765255356,0.013429178950036272
-0.002634192596208177,-0.05372521564194592,0.026826116613183792,0.013576043144332877
0.008687657367387016,-0.009011779346311201,0.008086889428646327,0.016983536557379518
-0.00040238556324924917,0.0056510792079295154,-0.0008050202707087228,0.017280313248162274
0.01616937836725503,0.024454650171392724,-0.0154849743129013,0.01185179385831271
0.01876992273005867,0.03453691553406446,-0.025836373106606914,0.009576263320308025
0.025699397073576935,0.06063869817089063,-0.03723236031799371,0.009996904311736927
-0.004397424406559983,0.04007189539707568,-0.022127637193152694,0.012943345534168732
-0.0071149239396584045,0.01418704872735877,-0.00555750578287606,0.014675640025911256
0.015890601761539325,0.004378253415320976,-0.011700159629350004,0.01464601170783233
-0.028317696594251866,-0.01954201877237082,0.01703791842112179,0.021119908683689813
0.003511229043215142,-0.008915865789497376,0.009345467763030912,0.016226744834265533
0.014304924417990665,-0.010501543133046208,-0.005335833017734659,0.018175458571924284
-0.01547421638282013,0.0023419370783856783,0.008148282152550923,0.019303316088321996
-0.00822067678017199,-0.009389968745001462,0.009512530625019,0.016522735705074978
0.032865988047895735,0.009171094884903516,-0.017801527032374587,0.019095165272198105
0.007012277317115428,0.03165758858483902,-0.018659239893311197,0.019072884675432777
-0.011396372444640694,0.028481892920370483,-0.006456433305871978,0.019758987413861097
-0.006131420138906596,-0.010515515266431876,0.002460201539850271,0.018196607658226702
-0.01940690945871427,-0.03693470204226155,0.022692707465612028,0.020443287670315106
0.012076622853787779,-0.013461706743833091,0.0068151133158822486,0.012994441854057126
0.022778208843356275,0.015447922238429888,-0.016275519073580047,0.01737761633603099
-0.015063475954564375,0.01979135574257986,-0.0024977427421193354,0.018022325262423356
0.01940651805690234,0.027121250945694286,-0.01774987962829111,0.01978954616345469
0.0018830697283517839,0.006226111830689685,-0.011548072909779994,0.015282588425764241
0.007867925251327006,0.02915751303658115,-0.012054475534766684,0.015131967357916724
0.014082143798338491,0.023833138778017352,-0.020312779666907255,0.013308820293751588
0.005687702925663502,0.027637771975329087,-0.016319192888563094,0.006963163332037964
-0.021637662325612882,-0.0018678156016109,0.006767741847264475,0.013710091770169422
0.006893392870553961,-0.009056566529395455,0.0024137091162421687,0.01391958872439444
0.0038915811687053937,-0.010852688286353484,0.0002958191435471491,0.013652887018730927
-0.0018512186764943891,0.008933755362765047,0.0007411254638212128,0.011798127515819922
0.004436926936672119,0.006477289428883228,-0.005349503062578975,0.011622138783982456
-0.012436057145703202,-0.00985034888552549,0.007284098986214627,0.007750119563361345
0.021617193738520717,0.013618063529489572,-0.011149595777313892,0.012361017925182216
0.006195200866481686,0.015376337459298974,-0.013696447548005253,0.012439105777545222
0.0032647156233256503,0.03107711022832795,-0.012348453646635948,0.01208475436887654
0.00613728200904178,0.015597198498849085,-0.013496612746553116,0.012102381137742008
-0.0025225789499682158,0.006879418682399121,-0.004185548442262266,0.008939619681363937
-0.015820309843465066,-0.012205606784391546,0.011143929183620171,0.00924449778786074
0.010211995099235477,-0.00813089369419779,0.0011247360997028721,0.010111032458708546
-0.012046099471086156,-0.017654414215315817,0.010429566502319743,0.011228117574470469
-0.0007353120491598087,-0.002569416421010652,0.00694632082273916,0.01023614608152641
-0.0020229199591789734,-0.014804331479424988,0.004860872512926662,0.010258816010117966
0.006241001452620756,0.003482769444281972,-0.0010614752307619435,0.008550332232907562
0.012727253365744257,0.016945334859186232,-0.01286360231328676,0.009316743359285048
0.00018094478878237914,0.019149199607147522,-0.009790730014307192,0.006161695050671707
0.00522454794871527,0.018132746103242135,-0.010530055316970599,0.00575417296321499
0.014450343296249528,0.019855836033747253,-0.017109405660298282,0.005822631169267888
-0.0012408410654931223,0.018434050179471664,-0.009717803352983556,0.007127349127202338
-0.0142887610970098,-0.0010792588662533419,0.005397055744726487,0.010465493108305546
0.0034123278416618883,-0.012117274320841169,0.0034779841289098723,0.010512340004367923
-0.07441143069714234,-0.08528786395249029,0.06604867433299111,0.03508620724591598
0.006353081972784165,-0.06464602088269623,0.04260198106160651,0.03357509837791829
-0.012940644742797103,-0.08099899346715517,0.03693594733630734,0.032682093044991006
-0.009767546900249141,-0.01635510967026203,0.028857262213912716,0.03288533191202742
-0.02062759969866772,-0.04333579134171404,0.0267334383405593,0.03075733615283072
-0.0006014949581687181,-0.030996641557085574,0.019691314557433337,0.010566126204689651
0.014729619979241961,-0.006499474677594435,-0.0011459538387983415,0.013556078661197773
-0.016535932961743455,-0.0024078079406701265,0.008838966848861318,0.014110781837877133
0.0018063129825015448,0.0,0.0027271257475007804,0.014399534052898198
0.0014028684196078698,-0.013326751559634148,0.0014816282610061737,0.011133990146634312
0.008970237662069593,0.012179419064178826,-0.005397829781849439,0.011774702626810815
-0.006370844707795043,0.004002261373882398,-0.0011981671915672898,0.009704450870399738
0.018796002114836067,0.02139539506911081,-0.014935445348709608,0.009466999144840336
0.0005877724781632392,0.01301292988520438,-0.010891328680911805,0.009582206193587791
0.00897010123579546,0.028353875828794912,-0.013628234908909298,0.009533228001323652
-0.008382842492101516,0.0011750312218571403,-0.002623256755767689,0.011269034703084829
0.01457621929794752,0.015163478041641292,-0.01026433552362227,0.010933132814023642
-0.018827679792746816,-0.012634302986900854,0.007930385011718055,0.0133803498917224
0.0059217867616487,0.001670326266849431,0.002430281913038179,0.013708853710853538
-0.009690567197485551,-0.022596460228583644,0.008883949465041008,0.013345244148686477
0.005943911649566001,0.0021751312137292607,0.002489321855530857,0.01351286612363046
-0.011723592095999751,-0.0154702476439193,0.008554744408354908,0.011126407808084096
0.03070489105240177,0.024925210605968185,-0.01775537960116924,0.01699278358172803
0.010220648401486336,0.029201947357888343,-0.0227166198977804,0.017207101746086882
-0.004422306152747401,0.03650323330114061,-0.012333927002563194,0.01620797749044686
0.008252684714889323,0.014051026963628303,-0.013952739351720145,0.016233694015031074
0.012912930043317802,0.016743308605459625,-0.015396140883843001,0.012614675382306182
-0.0028341717964397643,0.018331442961767398,-0.007833448333986248,0.007912841393474186
-0.007025391219200333,0.0030533670276774727,0.0005334734088426885,0.008693658894577808
-0.013235401756168559,-0.023094964771808738,0.013477715983490679,0.010801280019212132
0.006543790322482962,-0.01371700265288586,0.006138408050959221,0.01048191419563247
-0.0005757751797633144,-0.007267386613448882,0.0032629930331071755,0.0073663209834441265
-0.0011522174565700525,0.004815797686149581,0.0013066592577486436,0.007438123409884315
-0.008103324541813827,-0.00983131717814719,0.0061214984716035925,0.007594712111138218
-0.0027159044621657205,-0.011971446460549555,0.007653444739825321,0.005251477936482842
-0.02637438981085523,-0.03719361881483475,0.02664546098914866,0.010808899089479768
-0.006201689933336967,-0.03529198420635796,0.023921248215138302,0.010143231591516543
-0.0028136889167461095,-0.035389768660938355,0.017347647013302048,0.009848501838892892
0.013988920650915488,0.004973541800832145,-0.0016668513692823517,0.014393824451033408
-0.005172790944136337,0.006002440790032881,-0.0018752763600151656,0.014345750685486602
-0.0011978652722839092,0.00761826443449508,-0.000958559201859388,0.00821385971926885
0.02212209214557189,0.015751435929151496,-0.017503304406353615,0.01200184640239879
-0.003914513366891883,0.01700971350639599,-0.008550728815189812,0.01219834095894122
0.017881982342424784,0.03608956112110486,-0.02026590416552465,0.013000246669843224
-0.04089413663885382,-0.02692666766332085,0.01942587927343209,0.02495513525234713
