ret1,ret3,sma5,vol5
0.0010721883820094273,0.05269950638542896,-0.028372619077236316,0.024061492434630526
-0.024949585278427108,0.013824978617496157,0.0016659787613448884,0.0228251908876595
0.0088394649610092,-0.015037931935408498,3.6422455992113356e-05,0.022635061533218516
-0.0038175550331751153,-0.01992767535059297,0.007595492235622503,0.022730867441347273
-0.027515137731107076,-0.022493227803272932,0.02621204912852826,0.01615067411963146
-0.007800582312132174,-0.0391332750764143,0.022888843442671725,0.015188457909182402
0.025430958483509982,-0.009884761559729206,-0.0037711570297535024,0.01970181425776327
0.007605058838087635,0.025235435009465616,-0.012541976260133092,0.019555311772613805
0.025682947005500518,0.058718964327098395,-0.032953605691131704,0.02276276486049245
0.005146943942268005,0.03843494978585627,-0.027013626123032375,0.014342770806430262
0.0010616221149387197,0.031891513062707204,-0.015473096822448906,0.011712019139616177
-0.03564069576310639,-0.02943212970589968,0.021018614939167346,0.022429636636592955
0.05499236847583952,0.02041329482767193,-0.023623191078396055,0.03337843168771072
0.030658609182209407,0.05001028189494265,-0.04216977282169221,0.034021597561309035
-0.014742043977016372,0.07090893368103265,-0.020809232479719886,0.036016847648642075
0.012468681143784029,0.028385246348977225,-0.023619563171621394,0.035886638473925994
0.00016889845257412112,-0.002104464380658291,-0.007754118494264106,0.02711517715312332
0.007640119925315801,0.020277699521673843,-0.008196693448292214,0.01665188567707785
0.007112191843636846,0.014921210221526668,-0.012711923967313354,0.010604073431414333
-0.008456610842278797,0.006295700926674009,-0.0005763762435208042,0.008128217610760751
0.006620630990154192,0.005276211991512114,-0.00457133758493411,0.006893576772305127
0.019029249847266963,0.017193269995142334,-0.01704636517424385,0.00977637506747588
0.023168258784378972,0.04881813962180024,-0.030285012561934277,0.012390117325461077
0.01257283907025096,0.05477034770189686,-0.03208921052759539,0.012368249763513743
0.004890650769115939,0.040631748623745814,-0.023984819428282234,0.007843105029002392
0.005884446005765613,0.023347935845132287,-0.017022559955626182,0.008004076438675341
0.00693809166654405,0.017713188441425366,-0.013408798169427194,0.007583776078179069
-0.002099795135939836,0.010722742536369725,-0.005776440923718318,0.005250594454562641
0.00814113152697642,0.012979428057580443,-0.009142765942783404,0.004016029066840451
0.02666844146246494,0.0327097778535016,-0.026315888837816548,0.010606818579681439
-0.006260281297150464,0.028549291692290892,-0.01363395778403842,0.012710969284577267
-0.025905838933163564,-0.005497678767849097,0.01236124201686728,0.019314097391656584
0.012577336559752895,-0.01958878367056116,0.00272927943219603,0.019997764342335026
-0.01514260064198361,-0.028471103015394284,0.0164096458450691,0.021189590147325615
0.004892299271937679,0.002327035189707024,0.005391463189125645,0.01535945763076005
0.0020891308066866066,-0.008161170563359231,-0.0010511863958055923,0.01576814899630498
-0.00635899769587457,0.0006224323827498638,0.004932422816154691,0.010670856825100633
-0.016709582494200067,-0.020979449383387975,0.015520999255730805,0.009774775525536987
0.0015021382805304054,-0.021566441909544147,0.011058313015158694,0.008770090705239124
0.004256496901304502,-0.010950947312365069,0.003696444367059293,0.00863207701898961
